iter,elapsed_time,obj,gradnorm,eval,grad,L,iter_inner
1792,55.42347692511976,1.1604114928310949e-05,1.574546597905304e-05,0,3864,0.09771150566835482,1792
1793,55.45165146610816,1.1581399273305373e-05,1.5732534435740716e-05,0,3866,0.08794035510151935,1793
1794,55.47998359109624,1.1558330102920557e-05,1.57292018068362e-05,0,3868,0.07914631959136742,1794
1795,55.50946329909493,1.1534604592169438e-05,1.5801242877671124e-05,0,3870,0.07123168763223069,1795
1796,55.537076174106915,1.150994879366081e-05,1.6589539558405072e-05,0,3872,0.06410851886900762,1796
1797,55.5650672991178,1.1484853238906523e-05,2.44549441043145e-05,0,3874,0.057697666982106856,1797
1798,55.62270988212549,1.1459583152995046e-05,2.0582740915747483e-05,0,3878,0.20771160113558468,1798
1799,55.65174671509885,1.1435573701565786e-05,1.5719970110873492e-05,0,3880,0.18694044102202623,1799
1800,55.68066850709147,1.141324493350317e-05,1.565936595497428e-05,0,3882,0.1682463969198236,1800
1801,55.710531216085656,1.1391894772039298e-05,1.5584107786210325e-05,0,3884,0.15142175722784124,1801
1802,55.73985859108507,1.1371363628923657e-05,1.557364869819051e-05,0,3886,0.13627958150505712,1802
1803,55.76841296607745,1.1351460065919286e-05,1.5567350727507138e-05,0,3888,0.1226516233545514,1803
1804,55.796206049097236,1.1331978373519794e-05,1.556239571393023e-05,0,3890,0.11038646101909627,1804
1805,55.82488621608354,1.1312691112191448e-05,1.5558071414795734e-05,0,3892,0.09934781491718665,1805
1806,55.85345017508371,1.1293346828247664e-05,1.5553524505007327e-05,0,3894,0.08941303342546798,1806
1807,55.881636842066655,1.127366794505191e-05,1.5547904266049344e-05,0,3896,0.08047173008292119,1807
1808,55.90982513409108,1.12533486306324e-05,1.5540457003946388e-05,0,3898,0.07242455707462907,1808
1809,55.93695642511011,1.1232052881361291e-05,1.553246102890956e-05,0,3900,0.06518210136716616,1809
1810,55.96491925910232,1.1209414956431359e-05,1.5552080253220677e-05,0,3902,0.05866389123044955,1810
1811,55.993730967107695,1.1185079337818757e-05,1.6072060224185046e-05,0,3904,0.052797502107404595,1811
1812,56.022461425105575,1.1159624695745439e-05,2.477279644804948e-05,0,3906,0.047517751896664136,1812
1813,56.0822671331116,1.1133127366535377e-05,1.6974328392084647e-05,0,3910,0.17106390682799089,1813
1814,56.11140667513246,1.1108455199437457e-05,1.542308121622755e-05,0,3912,0.1539575161451918,1814
1815,56.14004567512893,1.1084740775333292e-05,1.5401245867404927e-05,0,3914,0.13856176453067262,1815
1816,56.16812346613733,1.1061654681209402e-05,1.5382335508663382e-05,0,3916,0.12470558807760536,1816
1817,56.19611300714314,1.1039004893284222e-05,1.5366265260862664e-05,0,3918,0.11223502926984483,1817
1818,56.22428484115517,1.1016579018444093e-05,1.5351021133651323e-05,0,3920,0.10101152634286034,1818
1819,56.252807716140524,1.0994142805240662e-05,1.5336830574873588e-05,0,3922,0.09091037370857431,1819
1820,56.279915091145085,1.0971438266825721e-05,1.5326944332457654e-05,0,3924,0.08181933633771689,1820
1821,56.308497341145994,1.0948183865372278e-05,1.5349992002275827e-05,0,3926,0.0736374027039452,1821
1822,56.3364496321301,1.0924093284477493e-05,1.567094064931925e-05,0,3928,0.06627366243355068,1822
1823,56.3648105491302,1.0899137236315245e-05,1.908280872446445e-05,0,3930,0.05964629619019561,1823
1824,56.4067974651407,1.0873996146934279e-05,1.7566179871288997e-05,0,3933,0.10736333314235211,1824
1825,56.44967521511717,1.085019233086725e-05,1.697122268814832e-05,0,3936,0.1932539996562338,1825
1826,56.479023840103764,1.0827379635794282e-05,1.5233679122331572e-05,0,3938,0.17392859969061042,1826
1827,56.507760799111566,1.080570321448254e-05,1.5185406272850319e-05,0,3940,0.15653573972154938,1827
1828,56.53720871612313,1.0784841824388513e-05,1.5167383673647795e-05,0,3942,0.14088216574939444,1828
1829,56.566264216118725,1.0764624348580212e-05,1.515832995642809e-05,0,3944,0.126793949174455,1829
1830,56.594890800100984,1.0744862828188293e-05,1.5150477132644247e-05,0,3946,0.1141145542570095,1830
1831,56.62364959108527,1.0725350061226449e-05,1.5143496169508768e-05,0,3948,0.10270309883130856,1831
1832,56.65248880008585,1.070585694338065e-05,1.5136575616063671e-05,0,3950,0.0924327889481777,1832
1833,56.68061425810447,1.068613058574826e-05,1.5129337955502896e-05,0,3952,0.08318951005335994,1833
1834,56.70845971710514,1.0665892469537997e-05,1.5123512446961952e-05,0,3954,0.07487055904802395,1834
1835,56.73694325808901,1.0644838213496071e-05,1.514142861964714e-05,0,3956,0.06738350314322156,1835
1836,56.765479050111026,1.0622657002102884e-05,1.5446862439180236e-05,0,3958,0.0606451528288994,1836
1837,56.79500088311033,1.0599366972414136e-05,1.9477035792678612e-05,0,3960,0.05458063754600946,1837
1838,56.85172813310055,1.0576524184881773e-05,1.6868071300681005e-05,0,3964,0.19649029516563407,1838
1839,56.88018492408446,1.0554865146516556e-05,1.5047996225856197e-05,0,3966,0.17684126564907066,1839
1840,56.90804467408452,1.0534322892658125e-05,1.5041018906471817e-05,0,3968,0.1591571390841636,1840
1841,56.93642954909592,1.051456580007846e-05,1.5017653310892625e-05,0,3970,0.14324142517574723,1841
1842,56.966884090099484,1.049543316969546e-05,1.501082098030806e-05,0,3972,0.1289172826581725,1842
1843,56.996210382087156,1.0476742144246534e-05,1.5004960353616416e-05,0,3974,0.11602555439235526,1843
1844,57.02527717410703,1.0458291994081484e-05,1.499989960130223e-05,0,3976,0.10442299895311974,1844
1845,57.05381871611462,1.0439860746456347e-05,1.4994751325677455e-05,0,3978,0.09398069905780777,1845
1846,57.08221980009694,1.0421203377076675e-05,1.4989007555653133e-05,0,3980,0.084582629152027,1846
1847,57.110108300083084,1.0402049932713652e-05,1.4983242416752674e-05,0,3982,0.0761243662368243,1847
1848,57.14003867507563,1.0382104554771069e-05,1.4989224095162127e-05,0,3984,0.06851192961314187,1848
1849,57.16915567507385,1.0361054563442238e-05,1.514504880640542e-05,0,3986,0.06166073665182768,1849
1850,57.19779388309689,1.0338734896804486e-05,1.730165547275287e-05,0,3988,0.05549466298664492,1850
1851,57.240087299083825,1.031632451106763e-05,1.7196001854439206e-05,0,3991,0.09989039337596085,1851
1852,57.283117549086455,1.0294813077545464e-05,1.5810699447377586e-05,0,3994,0.17980270807672954,1852
1853,57.31177967408439,1.0274259734246558e-05,1.4888068229503714e-05,0,3996,0.1618224372690566,1853
1854,57.34030492405873,1.025455586209177e-05,1.4875058702279739e-05,0,3998,0.14564019354215094,1854
1855,57.3690660490538,1.0235456876486206e-05,1.4865172010629896e-05,0,4000,0.13107617418793585,1855
1856,57.397399799054256,1.0216788930706716e-05,1.4856652948897365e-05,0,4002,0.11796855676914227,1856
1857,57.425820840056986,1.0198359864768414e-05,1.484867661479936e-05,0,4004,0.10617170109222804,1857
1858,57.453771132044494,1.0179957382741066e-05,1.4840577630038771e-05,0,4006,0.09555453098300523,1858
1859,57.48172909003915,1.0161347224543688e-05,1.4831695840086756e-05,0,4008,0.0859990778847047,1859
1860,57.51016154803801,1.014227137237045e-05,1.4821952988741319e-05,0,4010,0.07739917009623423,1860
1861,57.53890383904218,1.0122446650022568e-05,1.4816570318431053e-05,0,4012,0.0696592530866108,1861
1862,57.56759213004261,1.0101567935513987e-05,1.4879462176967312e-05,0,4014,0.06269332777794973,1862
1863,57.59572950506117,1.0079379091321735e-05,1.5874279612213822e-05,0,4016,0.056423995000154756,1863
1864,57.63807867106516,1.0057232636572555e-05,1.570643743939005e-05,0,4019,0.10156319100027857,1864
1865,57.66690225407365,1.0035230243214688e-05,1.745598696412804e-05,0,4021,0.09140687190025071,1865
1866,57.70875996208633,1.0013693468595431e-05,1.504017862994807e-05,0,4024,0.16453236942045127,1866
1867,57.73790146209649,9.993132018071116e-06,1.468662844988673e-05,0,4026,0.14807913247840615,1867
1868,57.76582621209673,9.973215413854022e-06,1.4672700967955528e-05,0,4028,0.13327121923056554,1868
1869,57.79481617009151,9.95374771793401e-06,1.4656758391638624e-05,0,4030,0.11994409730750899,1869
1870,57.823138962092344,9.934548126751942e-06,1.4643452678503496e-05,0,4032,0.10794968757675809,1870
1871,57.85154846208752,9.915416257783466e-06,1.4630355967604911e-05,0,4034,0.09715471881908228,1871
1872,57.8802027120837,9.896131436171208e-06,1.4618841871279457e-05,0,4036,0.08743924693717404,1872
1873,57.908406837057555,9.876451219643179e-06,1.4617155987397177e-05,0,4038,0.07869532224345664,1873
1874,57.93735571205616,9.856114837329486e-06,1.4696673536682644e-05,0,4040,0.07082579001911098,1874
1875,57.96630100306356,9.834896253179478e-06,1.55579714332257e-05,0,4042,0.06374321101719987,1875
1876,58.008471795066725,9.813910570101964e-06,1.487594955858397e-05,0,4045,0.11473777983095977,1876
1877,58.036798004060984,9.793218872598154e-06,1.5207690648329004e-05,0,4047,0.1032640018478638,1877
1878,58.06511704606237,9.772560310064697e-06,1.591402185251639e-05,0,4049,0.09293760166307742,1878
1879,58.10883754608221,9.752617127583213e-06,1.4706334511860904e-05,0,4052,0.16728768299353936,1879
1880,58.137217671086546,9.733540593387554e-06,1.4466480226906814e-05,0,4054,0.15055891469418542,1880
1881,58.165767588070594,9.715114785288404e-06,1.4453996965920713e-05,0,4056,0.13550302322476687,1881
1882,58.19412121307687,9.697161208452119e-06,1.4441698716070863e-05,0,4058,0.12195272090229019,1882
1883,58.222109713067766,9.679505640896136e-06,1.4430950569205957e-05,0,4060,0.10975744881206118,1883
1884,58.251099630084354,9.661955273499668e-06,1.442041078225524e-05,0,4062,0.09878170393085506,1884
1885,58.27912892209133,9.644297374818513e-06,1.4409921046630692e-05,0,4064,0.08890353353776956,1885
1886,58.3075785881083,9.626297581945531e-06,1.4400786741381733e-05,0,4066,0.0800131801839926,1886
1887,58.33661050509545,9.607699298695798e-06,1.4408400503393225e-05,0,4068,0.07201186216559334,1887
1888,58.36482033811626,9.588233452714808e-06,1.4587552802490213e-05,0,4070,0.064810675949034,1888
1889,58.39330192113994,9.567771073923619e-06,1.6748084119044127e-05,0,4072,0.058329608354130605,1889
1890,58.43579042115016,9.547246230450448e-06,1.6015474755131958e-05,0,4075,0.1049932950374351,1890
1891,58.478283463133266,9.527739594851413e-06,1.5356877979954418e-05,0,4078,0.18898793106738318,1891
1892,58.50630975412787,9.509095277046115e-06,1.4301478107874867e-05,0,4080,0.17008913796064487,1892
1893,58.534627129120054,9.491319230902634e-06,1.4276926909128006e-05,0,4082,0.1530802241645804,1893
1894,58.56253237911733,9.474178991593314e-06,1.4263055338680628e-05,0,4084,0.13777220174812235,1894
1895,58.59097312911763,9.457522207710037e-06,1.425340437700529e-05,0,4086,0.12399498157331013,1895
1896,58.6188742541126,9.44118065218631e-06,1.4244523389941836e-05,0,4088,0.11159548341597912,1896
1897,58.647828212124296,9.424968644628303e-06,1.4235981381742445e-05,0,4090,0.10043593507438121,1897
1898,58.67589279511594,9.408681111829137e-06,1.4227114188893465e-05,0,4092,0.09039234156694309,1898
1899,58.70383737812517,9.392091964456408e-06,1.4217821032540865e-05,0,4094,0.08135310741024879,1899
1900,58.73239067013492,9.374952674208574e-06,1.4211779348490545e-05,0,4096,0.07321779666922391,1900
1901,58.76250258713844,9.356993611179054e-06,1.4250159012759647e-05,0,4098,0.06589601700230152,1901
1902,58.79173329513287,9.337961287226685e-06,1.4832486441993558e-05,0,4100,0.05930641530207137,1902
1903,58.820782337134006,9.318264637937857e-06,2.20579394372295e-05,0,4102,0.053375773771864234,1903
1904,58.87801308714552,9.29812254353728e-06,1.717861653862087e-05,0,4106,0.19215278557871124,1904
1905,58.907998795155436,9.279170762377126e-06,1.4112328868228483e-05,0,4108,0.17293750702084013,1905
1906,58.936426920146914,9.261292478035745e-06,1.4107027585662466e-05,0,4110,0.15564375631875613,1906
1907,58.965265337144956,9.244053431324615e-06,1.4074312042278099e-05,0,4112,0.14007938068688053,1907
1908,58.992985004151706,9.227313680695654e-06,1.4061771601130901e-05,0,4114,0.12607144261819248,1908
1909,59.02179196217912,9.210912018327516e-06,1.4049552351614378e-05,0,4116,0.11346429835637323,1909
1910,59.05125808718731,9.194672256246706e-06,1.4038091266139706e-05,0,4118,0.10211786852073591,1910
1911,59.07971946219914,9.178399741903674e-06,1.4026536677048694e-05,0,4120,0.09190608166866232,1911
1912,59.10810129519086,9.161879984441868e-06,1.4015542858711653e-05,0,4122,0.08271547350179609,1912
1913,59.13675217019045,9.144877475948699e-06,1.4012540782010684e-05,0,4124,0.07444392615161648,1913
1914,59.164358337176964,9.127139289974116e-06,1.4090758560534804e-05,0,4126,0.06699953353645483,1914
1915,59.19322067016037,9.108457597953244e-06,1.5076325169042179e-05,0,4128,0.06029958018280934,1915
1916,59.235963587183505,9.089909549532842e-06,1.4548360052315902e-05,0,4131,0.10853924432905682,1916
1917,59.264192462171195,9.07158370771776e-06,1.5359670182422727e-05,0,4133,0.09768531989615113,1917
1918,59.29241087817354,9.053311251116385e-06,1.756007922519838e-05,0,4135,0.08791678790653602,1918
1919,59.33566721115494,9.03525207736258e-06,1.413897908619519e-05,0,4138,0.15825021823176486,1919
1920,59.36442492014612,9.0181687639911e-06,1.3862767459813874e-05,0,4140,0.14242519640858836,1920
1921,59.39314037913573,9.001630718727353e-06,1.385138487787265e-05,0,4142,0.12818267676772954,1921
1922,59.42256612912752,8.985462691383515e-06,1.3835079790648347e-05,0,4144,0.11536440909095659,1922
1923,59.45108450410771,8.969498044650689e-06,1.3823032304161116e-05,0,4146,0.10382796818186094,1923
1924,59.47898283711402,8.953551536391038e-06,1.3811541328339236e-05,0,4148,0.09344517136367485,1924
1925,59.50792108711903,8.93741971995395e-06,1.380665608836465e-05,0,4150,0.08410065422730736,1925
1926,59.53638679513824,8.920880866678675e-06,1.3841687357451676e-05,0,4152,0.07569058880457663,1926
1927,59.564226670132484,8.903714055963698e-06,1.4209570134272301e-05,0,4154,0.06812152992411898,1927
1928,59.59326187914121,8.88593910079645e-06,1.771645837250484e-05,0,4156,0.06130937693170708,1928
1929,59.65115354611771,8.868756805098355e-06,1.6476277118169625e-05,0,4160,0.2207137569541455,1929
1930,59.679446921130875,8.852446436185341e-06,1.3849759125035728e-05,0,4162,0.19864238125873096,1930
1931,59.7075748371426,8.837267024341906e-06,1.3735037552056523e-05,0,4164,0.17877814313285786,1931
1932,59.73541671215207,8.822874659424454e-06,1.3694620711536869e-05,0,4166,0.16090032881957209,1932
1933,59.76425342017319,8.809143661012189e-06,1.3680339837742992e-05,0,4168,0.14481029593761488,1933
1934,59.7929750031617,8.795937971897399e-06,1.3675171243161202e-05,0,4170,0.1303292663438534,1934
1935,59.821834711154224,8.78310782446974e-06,1.3670999861541503e-05,0,4172,0.11729633970946805,1935
1936,59.84996941915597,8.77048817689098e-06,1.3667448020435177e-05,0,4174,0.10556670573852125,1936
1937,59.8780607941444,8.75789648382123e-06,1.3663807491122319e-05,0,4176,0.09501003516466913,1937
1938,59.90639571016072,8.745131139333149e-06,1.3659475365833896e-05,0,4178,0.08550903164820223,1938
1939,59.93452046017046,8.731969862645036e-06,1.3654152499536772e-05,0,4180,0.076958128483382,1939
1940,59.962474335188745,8.71816833886731e-06,1.365104897514503e-05,0,4182,0.0692623156350438,1940
1941,59.990390335180564,8.703461688477049e-06,1.3692453621679889e-05,0,4184,0.06233608407153942,1941
1942,60.017745335178915,8.687608285572225e-06,1.4368410753289277e-05,0,4186,0.056102475664385476,1942
1943,60.05965521017788,8.671811769890149e-06,1.4276230342538365e-05,0,4189,0.10098445619589386,1943
1944,60.08790066817892,8.656087215425862e-06,1.556234390984879e-05,0,4191,0.09088601057630448,1944
1945,60.13011137620197,8.640833488564563e-06,1.379144233133557e-05,0,4194,0.16359481903734807,1945
1946,60.15786012620083,8.626362827997654e-06,1.3558317245120252e-05,0,4196,0.14723533713361328,1946
1947,60.185065334197134,8.612422864024148e-06,1.3549023642137324e-05,0,4198,0.13251180342025196,1947
1948,60.21356000020751,8.598852464300392e-06,1.3538200540475666e-05,0,4200,0.11926062307822677,1948
1949,60.241118250211,8.585495205123222e-06,1.3529392330787726e-05,0,4202,0.1073345607704041,1949
1950,60.269180208211765,8.57217775567329e-06,1.3520647280114267e-05,0,4204,0.09660110469336369,1950
1951,60.2963784582098,8.558709111942974e-06,1.35130994695e-05,0,4206,0.08694099422402733,1951
1952,60.324284666217864,8.544879316679103e-06,1.3513960254068094e-05,0,4208,0.0782468948016246,1952
1953,60.35246945821564,8.530462216211208e-06,1.358680934315053e-05,0,4210,0.07042220532146214,1953
1954,60.381130875233794,8.515259863730556e-06,1.4365351761884053e-05,0,4212,0.06337998478931592,1954
1955,60.42396375024691,8.500238083726206e-06,1.377101081861708e-05,0,4215,0.11408397262076865,1955
1956,60.4527295002481,8.485440935565754e-06,1.4098171330107527e-05,0,4217,0.10267557535869179,1956
1957,60.48059795924928,8.470648985839195e-06,1.4816646187828891e-05,0,4219,0.09240801782282261,1957
1958,60.52292916722945,8.456431997736775e-06,1.3612358625729622e-05,0,4222,0.1663344320810807,1958
1959,60.55103058423265,8.442941141307748e-06,1.3394073064907182e-05,0,4224,0.14970098887297265,1959
1960,60.5794194592454,8.429981861770731e-06,1.3384572630344605e-05,0,4226,0.1347308899856754,1960
1961,60.60759458426037,8.417400141149869e-06,1.3374798951170878e-05,0,4228,0.12125780098710785,1961
1962,60.63614004224655,8.405045414948025e-06,1.3366456212752638e-05,0,4230,0.10913202088839707,1962
1963,60.66444054225576,8.392750990219573e-06,1.3358182681072141e-05,0,4232,0.09821881879955736,1963
1964,60.69173695828067,8.380332959396903e-06,1.3350054335416145e-05,0,4234,0.08839693691960163,1964
1965,60.71889229127555,8.367588738500586e-06,1.3344154223374143e-05,0,4236,0.07955724322764146,1965
1966,60.746918291260954,8.354296978288529e-06,1.336167010587454e-05,0,4238,0.07160151890487731,1966
1967,60.77518949925434,8.340230661548174e-06,1.3614044805878365e-05,0,4240,0.06444136701438959,1967
1968,60.80387187426095,8.325354895141285e-06,1.6512023250344948e-05,0,4242,0.05799723031295063,1968
1969,60.85922229127027,8.310980722167144e-06,1.5042107821464806e-05,0,4246,0.20879002912662226,1969
1970,60.88727891628514,8.297431934559738e-06,1.3302931304311134e-05,0,4248,0.18791102621396003,1970
